user_id,product_name,category,price,rating,purchase_date,search_query,purchase_amount
283,Dining Table,Home & Living,208.17,4.3,2024-05-27,online dining table,208.17
140,Boots,Fashion,151.18,3.3,2025-01-23,boots buy,151.18
401,Jeans,Fashion,157.75,4.4,2025-05-11,review jeans,157.75
902,Lamp,Home & Living,973.45,4.3,2024-07-15,online lamp,973.45
97,Art Book,Books,51.42,3.8,2025-03-12,books art book,51.42
517,Bedding Set,Home & Living,90.35,4.3,2025-02-26,bedding set buy,90.35
569,Fitness Tracker,Sports,142.02,3.3,2024-08-27,premium premium,142.02
924,T-shirt,Fashion,65.75,2.7,2024-08-12,trending review,65.75
846,Jeans,Fashion,156.34,3.6,2025-02-05,trending shop,156.34
69,Art Book,Books,97.14,3.9,2024-12-23,buy books,97.14
118,Self-Help Book,Books,40.26,4.0,2025-03-06,review self-help book,40.26
888,Sports Water Bottle,Sports,199.84,2.5,2025-01-11,sports sports,199.84
59,T-shirt,Fashion,496.37,3.9,2025-04-08,t-shirt fashion,496.37
33,Boots,Fashion,147.85,3.8,2024-11-15,boots boots,147.85
318,Bicycle,Sports,24.34,4.8,2025-02-12,review review,24.34
50,Technical Manual,Books,87.56,4.1,2024-06-24,technical manual cheap,87.56
880,Self-Help Book,Books,72.56,4.2,2025-01-23,shop books,72.56
489,Bluetooth Speaker,Electronics,371.38,4.2,2024-12-27,bluetooth speaker shop,371.38
19,History Book,Books,25.98,4.9,2024-10-18,trending trending,25.98
726,Cookbook,Books,39.43,4.2,2025-03-15,premium books,39.43
197,Gym Bag,Sports,190.95,4.7,2025-01-06,sports sports,190.95
891,Basketball,Sports,53.45,3.1,2025-01-20,sports review,53.45
450,Biography,Books,16.89,4.9,2024-12-13,best best,16.89
990,Camera,Electronics,1110.64,3.7,2024-11-03,cheap electronics,1110.64
559,Self-Help Book,Books,39.77,3.6,2025-02-10,new books,39.77
679,Tablet,Electronics,1085.72,4.2,2025-01-31,electronics buy,1085.72
452,Sofa,Home & Living,676.15,3.9,2025-04-30,online home & living,676.15
289,Fiction Novel,Books,79.04,3.9,2024-06-19,books new,79.04
141,History Book,Books,17.97,4.3,2025-04-02,books compare,17.97
84,Basketball,Sports,71.86,3.6,2025-05-03,shop shop,71.86
694,Basketball,Sports,204.73,4.2,2025-04-02,review trending,204.73
391,Technical Manual,Books,16.71,3.1,2024-09-24,compare books,16.71
591,Swimming Goggles,Sports,156.57,4.3,2025-04-18,swimming goggles online,156.57
215,Swimming Goggles,Sports,279.79,4.2,2024-10-04,buy swimming goggles,279.79
526,Yoga Mat,Sports,71.07,3.8,2024-09-04,yoga mat review,71.07
215,Gym Bag,Sports,27.41,3.4,2024-09-03,gym bag sports,27.41
403,Yoga Mat,Sports,81.74,3.6,2024-10-17,yoga mat shop,81.74
128,Tennis Racket,Sports,184.86,3.7,2024-11-21,premium tennis racket,184.86
822,Sunglasses,Fashion,149.46,3.6,2024-11-13,sunglasses cheap,149.46
477,Coffee Maker,Home & Living,920.46,4.0,2025-03-20,home & living home & living,920.46
760,Swimming Goggles,Sports,125.47,4.1,2025-02-10,review sports,125.47
404,Camera,Electronics,1169.85,4.2,2024-08-07,best electronics,1169.85
29,Jeans,Fashion,395.98,3.6,2025-03-28,fashion fashion,395.98
792,Hat,Fashion,293.49,4.2,2025-03-04,hat fashion,293.49
338,Gaming Console,Electronics,1592.58,3.2,2025-04-22,new gaming console,1592.58
831,Bicycle,Sports,246.17,3.0,2024-08-20,new bicycle,246.17
714,Tablet,Electronics,282.64,4.4,2025-04-08,cheap cheap,282.64
361,Backpack,Fashion,390.88,3.2,2024-06-21,new shop,390.88
569,Lamp,Home & Living,762.8,3.0,2024-11-15,cheap home & living,762.8
392,Tablet,Electronics,1086.61,3.1,2025-04-02,compare compare,1086.61
218,Power Bank,Electronics,691.79,4.2,2025-04-04,power bank power bank,691.79
574,Backpack,Fashion,163.91,4.1,2024-11-04,trending backpack,163.91
669,Science Book,Books,84.52,4.2,2024-07-28,books cheap,84.52
202,Smartwatch,Electronics,1809.21,4.1,2024-06-20,new electronics,1809.21
17,Fitness Tracker,Sports,219.42,3.7,2024-07-27,buy new,219.42
322,Basketball,Sports,181.24,3.7,2024-07-28,compare new,181.24
518,Coffee Maker,Home & Living,788.67,3.1,2024-11-23,trending trending,788.67
570,Smartphone,Electronics,1525.46,4.4,2024-08-06,smartphone electronics,1525.46
325,Watch,Fashion,444.92,4.1,2024-11-18,fashion new,444.92
412,T-shirt,Fashion,252.85,3.5,2024-06-04,t-shirt fashion,252.85
318,Watch,Fashion,495.25,4.8,2024-10-06,fashion watch,495.25
681,Fiction Novel,Books,55.83,3.2,2025-02-23,shop shop,55.83
965,Curtains,Home & Living,539.68,4.1,2024-11-28,home & living home & living,539.68
82,Bluetooth Speaker,Electronics,1157.08,2.9,2024-07-21,bluetooth speaker electronics,1157.08
474,Coffee Maker,Home & Living,214.14,3.4,2024-11-11,cheap cheap,214.14
468,Storage Cabinet,Home & Living,139.61,3.1,2025-03-10,home & living home & living,139.61
425,Yoga Mat,Sports,284.74,4.4,2025-02-22,yoga mat yoga mat,284.74
945,Jacket,Fashion,160.07,5.0,2025-03-05,fashion fashion,160.07
731,Jacket,Fashion,154.08,3.4,2024-12-14,fashion buy,154.08
689,TV,Electronics,1521.27,3.6,2025-01-30,tv electronics,1521.27
204,Sunglasses,Fashion,440.68,5.0,2025-02-25,sunglasses fashion,440.68
583,Backpack,Fashion,435.33,3.6,2025-04-16,compare backpack,435.33
387,Dress,Fashion,425.61,4.8,2025-05-08,dress dress,425.61
778,T-shirt,Fashion,470.18,4.4,2025-03-31,online trending,470.18
98,Bluetooth Speaker,Electronics,307.42,4.4,2024-10-03,compare bluetooth speaker,307.42
345,Tablet,Electronics,258.65,4.9,2024-07-06,premium premium,258.65
803,Bicycle,Sports,156.56,4.3,2024-09-24,bicycle online,156.56
208,Sports Water Bottle,Sports,66.38,3.2,2024-12-20,new sports,66.38
514,Business Book,Books,25.89,3.5,2024-08-03,review review,25.89
636,Bedding Set,Home & Living,609.79,3.5,2024-08-16,bedding set bedding set,609.79
792,Business Book,Books,66.59,3.6,2024-05-26,business book trending,66.59
586,Fitness Tracker,Sports,227.9,4.6,2025-01-17,trending trending,227.9
166,Sofa,Home & Living,145.51,3.6,2024-11-24,home & living home & living,145.51
22,Laptop,Electronics,1331.58,4.2,2025-01-26,cheap cheap,1331.58
154,Gym Bag,Sports,140.08,3.7,2024-12-05,compare new,140.08
939,Sunglasses,Fashion,68.78,4.2,2024-06-12,best fashion,68.78
439,Swimming Goggles,Sports,277.97,3.4,2024-06-18,shop swimming goggles,277.97
295,Power Bank,Electronics,1082.4,4.8,2024-06-09,electronics compare,1082.4
219,Air Purifier,Home & Living,725.21,4.8,2024-09-11,buy buy,725.21
669,Jacket,Fashion,136.7,3.6,2024-06-04,cheap fashion,136.7
495,Vacuum Cleaner,Home & Living,335.05,3.8,2024-11-13,vacuum cleaner trending,335.05
230,Science Book,Books,58.2,3.7,2024-12-14,books trending,58.2
20,Running Shoes,Sports,186.65,4.4,2024-10-18,review premium,186.65
987,Business Book,Books,41.79,4.2,2025-03-19,compare cheap,41.79
553,Storage Cabinet,Home & Living,386.02,3.7,2025-04-27,storage cabinet home & living,386.02
950,Technical Manual,Books,82.35,3.6,2024-12-18,technical manual technical manual,82.35
148,Art Book,Books,66.77,4.6,2024-10-09,books cheap,66.77
108,Jeans,Fashion,481.4,4.3,2025-02-23,fashion jeans,481.4
403,Dining Table,Home & Living,111.96,4.2,2024-10-06,dining table trending,111.96
596,Camera,Electronics,500.1,4.6,2024-07-04,electronics electronics,500.1
483,Laptop,Electronics,1375.19,4.0,2025-02-25,laptop laptop,1375.19
367,T-shirt,Fashion,461.44,4.7,2024-08-01,new t-shirt,461.44
834,Science Book,Books,42.0,4.0,2024-09-11,science book best,42.0
414,Lamp,Home & Living,205.4,3.7,2024-11-20,lamp lamp,205.4
309,Sunglasses,Fashion,238.98,4.0,2025-01-07,fashion premium,238.98
802,Travel Guide,Books,76.23,3.6,2024-07-10,books travel guide,76.23
918,TV,Electronics,1399.16,3.5,2025-01-10,electronics new,1399.16
835,Running Shoes,Sports,84.42,3.4,2024-07-18,sports buy,84.42
134,Fiction Novel,Books,24.88,2.7,2024-08-26,online books,24.88
719,Dress,Fashion,290.79,4.0,2024-11-13,compare fashion,290.79
283,Dress,Fashion,469.54,4.2,2025-01-05,fashion trending,469.54
778,Technical Manual,Books,92.43,3.3,2025-05-05,new new,92.43
73,Hat,Fashion,166.22,3.3,2025-05-08,fashion hat,166.22
481,Jeans,Fashion,465.23,3.9,2024-08-01,online online,465.23
352,Watch,Fashion,52.45,4.4,2025-05-08,fashion premium,52.45
560,Headphones,Electronics,726.9,3.7,2024-08-15,headphones new,726.9
326,Biography,Books,95.82,4.4,2024-11-10,best biography,95.82
745,Fitness Tracker,Sports,280.12,4.9,2024-06-16,online online,280.12
443,Camera,Electronics,149.1,3.1,2024-08-10,electronics electronics,149.1
100,Bluetooth Speaker,Electronics,776.07,5.0,2025-05-18,trending bluetooth speaker,776.07
59,History Book,Books,87.11,4.8,2024-08-11,history book cheap,87.11
508,Curtains,Home & Living,891.28,4.0,2024-07-19,home & living curtains,891.28
258,Yoga Mat,Sports,200.66,4.9,2024-09-29,sports new,200.66
413,Watch,Fashion,191.41,4.2,2025-02-19,watch new,191.41
452,Biography,Books,10.21,3.4,2025-04-26,biography biography,10.21
65,Tablet,Electronics,467.64,3.5,2025-01-22,cheap cheap,467.64
595,Cookbook,Books,81.17,3.5,2024-07-02,books books,81.17
154,Sunglasses,Fashion,469.29,4.5,2025-04-04,compare premium,469.29
985,Gaming Console,Electronics,1275.9,4.5,2025-01-11,compare compare,1275.9
266,Backpack,Fashion,389.04,4.6,2024-06-20,cheap backpack,389.04
821,Dining Table,Home & Living,769.49,3.6,2024-07-21,best review,769.49
79,Sofa,Home & Living,318.46,4.9,2025-03-09,compare new,318.46
315,Smartwatch,Electronics,1234.73,4.0,2024-07-15,electronics online,1234.73
662,Dining Table,Home & Living,313.15,4.8,2025-02-05,review trending,313.15
947,Sports Water Bottle,Sports,110.42,4.2,2025-02-16,premium sports,110.42
560,Jacket,Fashion,55.76,3.6,2024-09-10,jacket fashion,55.76
917,Backpack,Fashion,42.56,4.5,2024-12-06,online backpack,42.56
891,Headphones,Electronics,1118.66,4.0,2024-08-25,electronics headphones,1118.66
248,History Book,Books,62.54,2.8,2024-08-26,history book cheap,62.54
790,Bluetooth Speaker,Electronics,119.14,3.9,2025-03-30,trending electronics,119.14
868,Biography,Books,28.21,3.3,2025-04-05,cheap review,28.21
610,Gaming Console,Electronics,750.16,4.1,2025-04-19,online electronics,750.16
414,History Book,Books,83.51,4.3,2025-04-06,books trending,83.51
25,Coffee Maker,Home & Living,802.04,3.6,2024-10-13,buy home & living,802.04
284,Smartphone,Electronics,880.11,3.9,2025-03-26,smartphone best,880.11
449,Business Book,Books,18.98,4.1,2024-11-05,trending buy,18.98
881,Boots,Fashion,112.66,3.7,2025-01-06,cheap review,112.66
301,Bedding Set,Home & Living,649.7,4.0,2024-07-30,home & living trending,649.7
68,Storage Cabinet,Home & Living,479.96,3.0,2024-09-25,online online,479.96
7,Smartphone,Electronics,1416.0,3.6,2024-07-10,new new,1416.0
817,Travel Guide,Books,39.32,4.3,2025-04-10,books books,39.32
137,Bicycle,Sports,213.13,3.9,2025-02-16,bicycle sports,213.13
164,Business Book,Books,40.9,3.7,2024-08-01,shop trending,40.9
83,Basketball,Sports,253.22,4.0,2025-01-22,basketball shop,253.22
897,Cookbook,Books,39.73,3.4,2025-01-19,books books,39.73
650,Lamp,Home & Living,386.36,3.5,2024-09-06,compare lamp,386.36
420,TV,Electronics,1578.84,4.1,2024-05-29,electronics cheap,1578.84
73,Yoga Mat,Sports,58.53,3.8,2025-02-26,sports yoga mat,58.53
237,Fiction Novel,Books,22.14,3.9,2024-12-12,books cheap,22.14
46,Sofa,Home & Living,968.28,4.3,2025-02-26,buy buy,968.28
618,Yoga Mat,Sports,115.64,4.2,2024-06-08,cheap sports,115.64
928,Yoga Mat,Sports,168.86,3.3,2024-08-02,new sports,168.86
800,Gym Bag,Sports,29.65,3.4,2024-12-05,gym bag sports,29.65
262,Gym Bag,Sports,173.91,4.4,2024-06-04,trending gym bag,173.91
176,Smartphone,Electronics,1387.63,4.2,2024-09-01,electronics electronics,1387.63
166,Headphones,Electronics,1984.16,4.1,2024-12-25,trending electronics,1984.16
657,Hat,Fashion,104.42,4.5,2025-03-09,hat hat,104.42
842,Backpack,Fashion,128.33,4.9,2024-06-26,online fashion,128.33
370,Tablet,Electronics,760.35,4.7,2024-12-10,tablet buy,760.35
795,Headphones,Electronics,1964.6,5.0,2024-10-14,electronics headphones,1964.6
54,Tablet,Electronics,124.55,4.4,2024-06-05,electronics electronics,124.55
690,Boots,Fashion,120.93,4.0,2025-02-01,fashion new,120.93
419,Vacuum Cleaner,Home & Living,339.78,3.6,2025-05-01,vacuum cleaner new,339.78
756,Dining Table,Home & Living,801.67,4.2,2025-02-17,new dining table,801.67
507,Science Book,Books,87.15,4.7,2024-08-05,trending review,87.15
341,Self-Help Book,Books,22.67,4.1,2024-06-04,compare compare,22.67
127,Tennis Racket,Sports,90.05,3.6,2024-07-07,online cheap,90.05
409,Technical Manual,Books,16.06,4.1,2024-11-19,books technical manual,16.06
924,Tennis Racket,Sports,251.38,4.4,2024-07-18,review review,251.38
367,Storage Cabinet,Home & Living,658.16,3.9,2024-12-12,trending review,658.16
271,Jeans,Fashion,246.7,4.8,2025-01-07,fashion fashion,246.7
644,Laptop,Electronics,1993.69,3.5,2024-10-26,online electronics,1993.69
605,Dining Table,Home & Living,431.22,3.7,2025-03-19,dining table home & living,431.22
379,Coffee Maker,Home & Living,310.92,4.2,2024-06-06,review home & living,310.92
73,Dress,Fashion,303.14,4.4,2024-09-27,fashion compare,303.14
923,Gym Bag,Sports,152.11,4.1,2024-11-06,gym bag gym bag,152.11
922,Business Book,Books,24.46,3.4,2024-12-28,business book books,24.46
915,Laptop,Electronics,908.1,4.3,2025-02-28,premium laptop,908.1
248,Bedding Set,Home & Living,347.09,4.9,2024-12-12,home & living review,347.09
860,Coffee Maker,Home & Living,309.13,4.4,2024-07-22,home & living compare,309.13
785,Tablet,Electronics,996.32,4.7,2024-07-15,electronics electronics,996.32
43,Fiction Novel,Books,97.27,3.6,2025-03-24,books premium,97.27
377,Laptop,Electronics,293.61,5.0,2024-09-15,electronics electronics,293.61
41,Dumbbells,Sports,284.3,4.2,2024-07-29,trending trending,284.3
170,T-shirt,Fashion,248.15,3.8,2025-04-30,premium premium,248.15
946,Sunglasses,Fashion,356.64,3.8,2024-12-08,fashion buy,356.64
212,Swimming Goggles,Sports,277.51,4.5,2024-08-26,swimming goggles sports,277.51
493,TV,Electronics,736.73,4.9,2025-01-14,shop premium,736.73
680,Bicycle,Sports,235.56,3.9,2024-08-30,review sports,235.56
39,Art Book,Books,68.59,4.7,2024-08-26,books art book,68.59
369,TV,Electronics,1013.81,4.5,2025-03-11,compare compare,1013.81
757,Tennis Racket,Sports,169.73,4.0,2025-03-02,tennis racket best,169.73
151,Tennis Racket,Sports,74.51,3.9,2025-03-08,sports tennis racket,74.51
111,Curtains,Home & Living,888.48,4.8,2025-02-21,curtains home & living,888.48
480,Basketball,Sports,267.41,4.2,2024-10-15,review review,267.41
436,Science Book,Books,92.45,5.0,2025-02-26,science book cheap,92.45
47,Backpack,Fashion,288.43,3.4,2024-08-22,cheap review,288.43
575,Science Book,Books,35.79,3.6,2025-02-27,cheap science book,35.79
737,Bluetooth Speaker,Electronics,1817.01,4.3,2024-12-01,shop bluetooth speaker,1817.01
366,Gym Bag,Sports,192.46,3.8,2024-11-26,gym bag online,192.46
69,Business Book,Books,29.68,3.7,2024-09-26,online online,29.68
299,Laptop,Electronics,225.6,3.9,2024-07-05,review laptop,225.6
944,Fiction Novel,Books,61.73,4.1,2025-02-07,fiction novel fiction novel,61.73
802,Vacuum Cleaner,Home & Living,508.44,4.5,2024-11-23,home & living vacuum cleaner,508.44
296,Science Book,Books,12.11,4.2,2025-04-15,online books,12.11
203,Fiction Novel,Books,71.05,3.9,2024-07-03,trending books,71.05
61,Swimming Goggles,Sports,158.16,2.9,2025-02-17,shop swimming goggles,158.16
946,Laptop,Electronics,1953.31,4.5,2024-06-04,buy electronics,1953.31
963,Sneakers,Fashion,455.63,3.7,2024-08-03,compare trending,455.63
830,Air Purifier,Home & Living,521.68,3.7,2024-06-09,air purifier home & living,521.68
314,Yoga Mat,Sports,19.01,4.3,2024-07-11,sports yoga mat,19.01
161,Hat,Fashion,318.37,3.9,2025-03-21,best hat,318.37
331,Tennis Racket,Sports,118.81,4.2,2024-10-08,review tennis racket,118.81
528,Jacket,Fashion,413.2,4.7,2024-12-05,cheap cheap,413.2
338,Business Book,Books,90.86,4.2,2025-03-08,books buy,90.86
606,Watch,Fashion,492.75,3.2,2024-12-05,trending watch,492.75
304,Storage Cabinet,Home & Living,641.65,4.3,2024-05-27,storage cabinet new,641.65
503,Bluetooth Speaker,Electronics,1032.47,3.7,2025-05-11,bluetooth speaker electronics,1032.47
650,Sneakers,Fashion,195.84,4.0,2025-01-12,shop new,195.84
338,Jacket,Fashion,418.06,3.8,2025-02-12,fashion jacket,418.06
550,Headphones,Electronics,665.59,4.1,2025-01-27,cheap shop,665.59
639,Storage Cabinet,Home & Living,456.83,4.0,2025-05-03,home & living buy,456.83
275,Gym Bag,Sports,146.7,3.7,2024-06-16,sports gym bag,146.7
164,Jeans,Fashion,254.45,3.6,2024-08-01,compare new,254.45
443,Lamp,Home & Living,951.63,4.9,2024-08-18,lamp new,951.63
319,Fitness Tracker,Sports,130.76,5.0,2024-08-12,fitness tracker fitness tracker,130.76
589,Dress,Fashion,462.74,3.5,2025-03-23,compare dress,462.74
504,Coffee Maker,Home & Living,92.8,4.6,2024-06-16,home & living home & living,92.8
686,Gym Bag,Sports,128.48,4.1,2025-02-16,buy best,128.48
387,Fiction Novel,Books,87.03,4.3,2025-02-25,shop shop,87.03
970,Dumbbells,Sports,240.08,4.7,2025-04-19,compare dumbbells,240.08
870,Smartwatch,Electronics,1486.01,4.0,2024-11-24,electronics smartwatch,1486.01
833,Travel Guide,Books,24.35,4.0,2025-03-30,best travel guide,24.35
888,Sofa,Home & Living,608.11,4.7,2024-08-10,best sofa,608.11
603,Air Purifier,Home & Living,95.46,3.9,2024-09-27,buy buy,95.46
750,Jacket,Fashion,244.93,3.8,2024-10-07,review fashion,244.93
776,Smartphone,Electronics,1618.44,3.5,2025-02-21,electronics electronics,1618.44
691,Bluetooth Speaker,Electronics,350.88,3.6,2024-06-21,bluetooth speaker bluetooth speaker,350.88
494,Lamp,Home & Living,792.28,4.0,2025-01-12,premium home & living,792.28
490,Camera,Electronics,1308.56,4.0,2024-08-28,camera camera,1308.56
721,Air Purifier,Home & Living,653.29,3.8,2024-11-04,home & living air purifier,653.29
73,Headphones,Electronics,1929.58,3.4,2024-05-27,headphones electronics,1929.58
509,Hat,Fashion,82.84,3.2,2025-05-11,shop shop,82.84
390,TV,Electronics,609.06,3.3,2025-03-01,tv buy,609.06
619,Gym Bag,Sports,77.4,3.2,2024-07-13,compare compare,77.4
857,Science Book,Books,36.99,4.9,2024-09-14,shop shop,36.99
295,Art Book,Books,86.57,3.2,2025-03-17,books new,86.57
369,Travel Guide,Books,13.27,3.8,2024-07-25,travel guide travel guide,13.27
956,Self-Help Book,Books,51.75,4.2,2024-12-15,self-help book trending,51.75
796,Dumbbells,Sports,145.98,5.0,2025-01-17,trending review,145.98
865,Swimming Goggles,Sports,50.14,3.9,2024-09-07,review swimming goggles,50.14
694,Cookbook,Books,90.29,4.0,2025-02-13,best buy,90.29
549,Bicycle,Sports,235.18,4.7,2024-10-24,sports bicycle,235.18
649,Dining Table,Home & Living,532.94,4.5,2025-02-01,home & living premium,532.94
850,Fitness Tracker,Sports,255.99,4.1,2024-08-01,compare cheap,255.99
568,Dumbbells,Sports,20.88,3.8,2024-12-30,buy sports,20.88
187,Smartphone,Electronics,1148.68,4.6,2025-01-25,review smartphone,1148.68
853,Backpack,Fashion,158.92,4.0,2024-09-08,cheap cheap,158.92
770,Bluetooth Speaker,Electronics,759.7,3.7,2024-06-20,best review,759.7
445,Sofa,Home & Living,442.72,3.5,2025-05-14,shop home & living,442.72
570,Air Purifier,Home & Living,226.6,4.0,2024-08-14,home & living home & living,226.6
363,Camera,Electronics,1147.27,5.0,2024-06-20,camera new,1147.27
123,Sofa,Home & Living,188.36,4.3,2025-04-22,shop home & living,188.36
188,Storage Cabinet,Home & Living,661.14,4.2,2025-04-05,storage cabinet new,661.14
742,Cookware Set,Home & Living,948.19,4.1,2025-02-09,buy cookware set,948.19
680,Travel Guide,Books,36.28,4.0,2024-12-26,travel guide compare,36.28
420,Coffee Maker,Home & Living,368.09,4.0,2024-09-26,shop new,368.09
626,Smartphone,Electronics,1154.44,4.5,2025-03-06,best smartphone,1154.44
252,Sofa,Home & Living,474.2,3.3,2025-03-16,buy home & living,474.2
619,Cookware Set,Home & Living,390.39,4.7,2024-08-05,shop best,390.39
549,Sunglasses,Fashion,402.39,4.1,2025-03-16,fashion fashion,402.39
335,Fitness Tracker,Sports,82.12,4.2,2024-07-05,fitness tracker new,82.12
92,Jeans,Fashion,369.4,4.5,2025-01-10,best fashion,369.4
530,Fitness Tracker,Sports,167.34,4.6,2025-01-20,review fitness tracker,167.34
866,Dining Table,Home & Living,147.25,4.0,2025-01-14,premium buy,147.25
63,Business Book,Books,65.95,3.4,2024-09-13,business book shop,65.95
662,History Book,Books,16.75,2.7,2024-11-01,best best,16.75
512,Dining Table,Home & Living,114.06,3.9,2025-02-26,cheap home & living,114.06
139,Travel Guide,Books,70.08,4.0,2024-12-20,travel guide best,70.08
698,Air Purifier,Home & Living,986.31,4.3,2025-03-10,home & living air purifier,986.31
185,Business Book,Books,42.08,3.5,2024-09-19,business book business book,42.08
205,Smartwatch,Electronics,1818.78,4.5,2024-07-16,electronics buy,1818.78
772,History Book,Books,76.21,5.0,2024-08-09,cheap compare,76.21
214,Tennis Racket,Sports,179.94,3.8,2025-05-20,cheap sports,179.94
256,Dumbbells,Sports,183.78,4.5,2025-02-27,cheap cheap,183.78
135,Bluetooth Speaker,Electronics,1011.5,4.6,2024-07-17,bluetooth speaker bluetooth speaker,1011.5
573,Smartphone,Electronics,398.64,4.7,2025-04-12,smartphone premium,398.64
875,Sneakers,Fashion,406.7,4.6,2025-03-14,sneakers online,406.7
822,Tablet,Electronics,1316.86,4.6,2024-07-11,buy tablet,1316.86
88,Travel Guide,Books,24.38,4.2,2025-05-19,books trending,24.38
836,Curtains,Home & Living,710.72,4.6,2024-06-02,home & living home & living,710.72
988,Gaming Console,Electronics,189.88,3.9,2024-08-26,gaming console trending,189.88
207,Watch,Fashion,197.89,4.5,2024-09-07,watch watch,197.89
129,Headphones,Electronics,1581.9,5.0,2025-02-02,best best,1581.9
823,Bluetooth Speaker,Electronics,1045.83,3.3,2024-10-15,shop electronics,1045.83
3,Running Shoes,Sports,297.76,3.3,2024-12-01,buy sports,297.76
974,Business Book,Books,74.87,3.9,2025-04-29,books books,74.87
934,Bedding Set,Home & Living,720.0,4.3,2025-01-13,bedding set premium,720.0
754,Sports Water Bottle,Sports,157.42,3.7,2024-08-01,premium buy,157.42
121,Gaming Console,Electronics,567.53,4.2,2025-01-02,buy buy,567.53
385,TV,Electronics,683.62,4.1,2024-09-24,tv cheap,683.62
614,Tennis Racket,Sports,115.22,4.1,2025-02-05,online tennis racket,115.22
38,Laptop,Electronics,1152.82,3.3,2024-06-17,laptop laptop,1152.82
341,T-shirt,Fashion,245.79,5.0,2024-06-16,premium fashion,245.79
925,Sports Water Bottle,Sports,157.03,4.3,2025-05-09,sports sports,157.03
645,Swimming Goggles,Sports,233.46,4.4,2025-03-16,online online,233.46
714,Tablet,Electronics,323.46,4.5,2024-09-02,tablet best,323.46
860,Art Book,Books,45.44,4.5,2025-05-21,best art book,45.44
21,Power Bank,Electronics,510.68,3.9,2024-06-30,electronics shop,510.68
242,Lamp,Home & Living,976.82,4.6,2024-11-15,home & living lamp,976.82
455,Tennis Racket,Sports,87.05,4.0,2024-12-08,new compare,87.05
963,Dumbbells,Sports,217.35,4.7,2024-12-09,sports sports,217.35
621,Bedding Set,Home & Living,591.77,3.7,2024-06-19,compare compare,591.77
303,Technical Manual,Books,56.08,3.9,2025-04-27,books shop,56.08
596,Watch,Fashion,222.29,4.2,2025-01-23,compare fashion,222.29
595,Laptop,Electronics,891.83,3.6,2024-09-15,laptop compare,891.83
803,TV,Electronics,1516.15,3.6,2025-01-18,online best,1516.15
964,Jacket,Fashion,132.37,3.7,2025-02-19,buy cheap,132.37
69,Biography,Books,64.38,4.5,2025-04-23,buy new,64.38
129,Tennis Racket,Sports,119.81,4.5,2025-01-23,tennis racket premium,119.81
196,Power Bank,Electronics,443.06,4.1,2024-10-17,compare compare,443.06
140,Gaming Console,Electronics,811.58,3.6,2025-04-04,shop cheap,811.58
444,Jeans,Fashion,216.51,3.8,2024-08-25,shop trending,216.51
283,Bicycle,Sports,97.08,4.1,2024-09-04,compare trending,97.08
312,T-shirt,Fashion,328.75,3.6,2024-12-28,t-shirt t-shirt,328.75
746,Fitness Tracker,Sports,89.13,4.5,2024-11-12,sports fitness tracker,89.13
535,Jeans,Fashion,217.19,4.1,2024-06-16,compare jeans,217.19
665,Sunglasses,Fashion,480.13,4.6,2024-08-20,fashion fashion,480.13
277,Cookbook,Books,68.19,4.0,2024-06-06,new new,68.19
61,Jacket,Fashion,395.87,5.0,2025-03-20,fashion fashion,395.87
319,Dining Table,Home & Living,387.22,4.2,2024-07-16,dining table dining table,387.22
890,Tablet,Electronics,462.56,3.1,2025-04-08,shop shop,462.56
52,T-shirt,Fashion,498.62,4.2,2024-07-11,shop t-shirt,498.62
856,Tennis Racket,Sports,90.15,3.7,2025-02-28,review sports,90.15
153,Science Book,Books,45.73,5.0,2024-09-08,online online,45.73
749,Headphones,Electronics,352.02,3.6,2024-07-26,compare electronics,352.02
311,Storage Cabinet,Home & Living,963.6,4.8,2024-07-22,home & living home & living,963.6
814,Tennis Racket,Sports,212.93,3.4,2024-07-31,tennis racket online,212.93
544,Yoga Mat,Sports,162.31,3.7,2024-11-03,sports best,162.31
567,Watch,Fashion,207.35,3.5,2024-05-27,buy watch,207.35
864,Cookware Set,Home & Living,117.6,4.2,2024-09-18,trending home & living,117.6
389,Gym Bag,Sports,88.08,4.7,2024-07-19,new buy,88.08
548,Science Book,Books,77.8,3.6,2025-02-20,books new,77.8
622,Watch,Fashion,249.58,3.3,2024-08-08,watch watch,249.58
177,Curtains,Home & Living,537.29,4.3,2025-01-13,cheap curtains,537.29
362,Biography,Books,90.34,3.9,2024-10-24,biography books,90.34
314,Art Book,Books,16.85,3.6,2024-10-06,art book art book,16.85
807,Laptop,Electronics,1271.04,3.9,2024-11-10,shop electronics,1271.04
848,Cookware Set,Home & Living,765.77,4.4,2025-05-07,cookware set review,765.77
97,TV,Electronics,527.14,4.6,2024-11-30,electronics electronics,527.14
881,Sneakers,Fashion,231.53,3.6,2024-11-15,premium shop,231.53
213,Swimming Goggles,Sports,91.71,4.3,2024-10-12,shop trending,91.71
829,Bluetooth Speaker,Electronics,705.04,3.8,2025-04-04,online best,705.04
137,Art Book,Books,70.75,3.9,2025-01-10,art book art book,70.75
6,Vacuum Cleaner,Home & Living,732.87,3.9,2025-04-08,new buy,732.87
109,Dress,Fashion,194.95,3.7,2024-10-15,fashion fashion,194.95
547,Bluetooth Speaker,Electronics,485.56,4.8,2025-02-05,online bluetooth speaker,485.56
